worker_id,sentence_id,aspect,source,other_dataset,asset_simplification,other_simplification,winner
A2TBXASXZIRNNW,112,simplicity,"The current lineup of the band comprises Flynn( vocals, guitar), Duce( Bass), Phil Demmel( guitar), and Dave MCCLAIN( drums).",hsplit,"The current band members are Flynn( vocals, guitar), Duce( Bass), Phil Demmel( guitar), and Dave MCCLAIN( drums).",The current lineup of the band comprises four individuals. Flynn does vocals and guitar. Duce plays the Bass. Phil Demmel plays guitar. Dave MCCLAIN plays the drums.,asset
A2TBXASXZIRNNW,121,fluency,"Prior to the arrival of the storm, the National Park service closed visitor centers and campgrounds along the outer banks.",hsplit,Campgrounds around the outer banks were closed for the storm.,"Prior to the arrival of the storm, the National Park service closed visitor centers and campgrounds. This happened along the outer banks.",asset
A2TBXASXZIRNNW,121,meaning,"Prior to the arrival of the storm, the National Park service closed visitor centers and campgrounds along the outer banks.",hsplit,Campgrounds around the outer banks were closed for the storm.,"Prior to the arrival of the storm, the National Park service closed visitor centers and campgrounds. This happened along the outer banks.",hsplit
A2TBXASXZIRNNW,121,simplicity,"Prior to the arrival of the storm, the National Park service closed visitor centers and campgrounds along the outer banks.",hsplit,Campgrounds around the outer banks were closed for the storm.,"Prior to the arrival of the storm, the National Park service closed visitor centers and campgrounds. This happened along the outer banks.",asset
A2TBXASXZIRNNW,344,fluency,"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.",hsplit,The episodes were released on ABC network starting its debut on September 21st 1993 to March St 2005.,"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.",similar
A2TBXASXZIRNNW,344,meaning,"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.",hsplit,The episodes were released on ABC network starting its debut on September 21st 1993 to March St 2005.,"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.",similar
A2TBXASXZIRNNW,344,simplicity,"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.",hsplit,The episodes were released on ABC network starting its debut on September 21st 1993 to March St 2005.,"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.",similar
A2TBXASXZIRNNW,151,fluency,Each version of the license is given a distinguishing version number.,hsplit,Each version of the license is given a distinguishing number.,Each version of the license is given a distinguishing version number.,similar
A2TBXASXZIRNNW,151,meaning,Each version of the license is given a distinguishing version number.,hsplit,Each version of the license is given a distinguishing number.,Each version of the license is given a distinguishing version number.,hsplit
A2TBXASXZIRNNW,151,simplicity,Each version of the license is given a distinguishing version number.,hsplit,Each version of the license is given a distinguishing number.,Each version of the license is given a distinguishing version number.,similar
A2TBXASXZIRNNW,242,fluency,"Bremer reported plans to put Saddam on trial, but claimed that the details of such a trial had not yet been determined.",hsplit,"Bremer reported that Saddam would be put on trial, but not how.","Bremer reported plans to put Saddam on trial. However, he claimed that the details of such a trial had not yet been determined.",asset
A2TBXASXZIRNNW,242,meaning,"Bremer reported plans to put Saddam on trial, but claimed that the details of such a trial had not yet been determined.",hsplit,"Bremer reported that Saddam would be put on trial, but not how.","Bremer reported plans to put Saddam on trial. However, he claimed that the details of such a trial had not yet been determined.",hsplit
A2TBXASXZIRNNW,242,simplicity,"Bremer reported plans to put Saddam on trial, but claimed that the details of such a trial had not yet been determined.",hsplit,"Bremer reported that Saddam would be put on trial, but not how.","Bremer reported plans to put Saddam on trial. However, he claimed that the details of such a trial had not yet been determined.",asset
A2TBXASXZIRNNW,246,fluency,Notable features of the design include Key-Dependent S-Boxes and a highly complex key schedule.,hsplit,The main design features are: key dependent S-Boxes and a complex key schedule.,A notable feature of the design includes Key-Dependent S-Boxes. There is also a highly complex key schedule.,similar
A2TBXASXZIRNNW,246,meaning,Notable features of the design include Key-Dependent S-Boxes and a highly complex key schedule.,hsplit,The main design features are: key dependent S-Boxes and a complex key schedule.,A notable feature of the design includes Key-Dependent S-Boxes. There is also a highly complex key schedule.,similar
A2TBXASXZIRNNW,246,simplicity,Notable features of the design include Key-Dependent S-Boxes and a highly complex key schedule.,hsplit,The main design features are: key dependent S-Boxes and a complex key schedule.,A notable feature of the design includes Key-Dependent S-Boxes. There is also a highly complex key schedule.,similar
A2TBXASXZIRNNW,275,fluency,"Furthermore, Spectroscopic studies have shown evidence of hydrated Minerals and silicates, which indicate rather a stony surface composition.",hsplit,Chemistry studies show Minerals and silicates with water attached show a stony surface makeup.,"Furthermore, Spectroscopic studies have shown evidence of hydrated Minerals and silicates. This indicates a stony surface composition.",asset
A2TBXASXZIRNNW,275,meaning,"Furthermore, Spectroscopic studies have shown evidence of hydrated Minerals and silicates, which indicate rather a stony surface composition.",hsplit,Chemistry studies show Minerals and silicates with water attached show a stony surface makeup.,"Furthermore, Spectroscopic studies have shown evidence of hydrated Minerals and silicates. This indicates a stony surface composition.",hsplit
A2TBXASXZIRNNW,275,simplicity,"Furthermore, Spectroscopic studies have shown evidence of hydrated Minerals and silicates, which indicate rather a stony surface composition.",hsplit,Chemistry studies show Minerals and silicates with water attached show a stony surface makeup.,"Furthermore, Spectroscopic studies have shown evidence of hydrated Minerals and silicates. This indicates a stony surface composition.",asset
A1SX8IVV82M0LW,249,fluency,The Quark model was independently proposed by physicists Murray Gell-Mann and George Zweig in 1964.,hsplit,"In 1964, physicists Murray Gell-Mann and George Zweig presented the Quark model.",The Quark model was independently proposed by physicists Murray Gell-Mann and George Zweig. They proposed it in 1964.,hsplit
A1SX8IVV82M0LW,249,meaning,The Quark model was independently proposed by physicists Murray Gell-Mann and George Zweig in 1964.,hsplit,"In 1964, physicists Murray Gell-Mann and George Zweig presented the Quark model.",The Quark model was independently proposed by physicists Murray Gell-Mann and George Zweig. They proposed it in 1964.,hsplit
A1SX8IVV82M0LW,249,simplicity,The Quark model was independently proposed by physicists Murray Gell-Mann and George Zweig in 1964.,hsplit,"In 1964, physicists Murray Gell-Mann and George Zweig presented the Quark model.",The Quark model was independently proposed by physicists Murray Gell-Mann and George Zweig. They proposed it in 1964.,asset
A1SX8IVV82M0LW,153,fluency,"That same year he also received a mechanics certificate, becoming the youngest Certificated airplane mechanic in New York.",hsplit,That same year he received a mechanics certificate and became the youngest certified airplane mechanic in New York.,That same year he also received a mechanics certificate. with this he became the youngest Certificated airplane mechanic in New York.,asset
A1SX8IVV82M0LW,153,meaning,"That same year he also received a mechanics certificate, becoming the youngest Certificated airplane mechanic in New York.",hsplit,That same year he received a mechanics certificate and became the youngest certified airplane mechanic in New York.,That same year he also received a mechanics certificate. with this he became the youngest Certificated airplane mechanic in New York.,asset
A1SX8IVV82M0LW,153,simplicity,"That same year he also received a mechanics certificate, becoming the youngest Certificated airplane mechanic in New York.",hsplit,That same year he received a mechanics certificate and became the youngest certified airplane mechanic in New York.,That same year he also received a mechanics certificate. with this he became the youngest Certificated airplane mechanic in New York.,asset
