original,simplification,original_sentence_id,aspect,worker_id,rating
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,20,25
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,20,21
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,2,22
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,6,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,5,47
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,5,47
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,3,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,2,19
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,8,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,11,6
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,15,42
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,15,68
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,15,11
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,27,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,27,25
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,27,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,11,6
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,24,71
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,24,80
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,1,10
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,24,58
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,1,35
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,1,5
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,14,8
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,11,6
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,2,98
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,27,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,27,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,8,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,13,90
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,25,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,2,89
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,11,99
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,3,70
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,14,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,11,73
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,6,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,1,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,8,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,6,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,3,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,3,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,25,98
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,15,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,15,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,13,85
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,15,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,24,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,27,20
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,24,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,7,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,25,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,6,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,1,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,meaning,7,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,11,83
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,simplicity,2,100
A bastion on the Eastern approaches was built later.,A bastion on the Eastern side was built later.,259,fluency,14,100
